competitor,matched_osm_values,store_name,osm_type,osm_id,latitude,longitude,postcode,city,street,nearest_hilti_store,nearest_hilti_city,distance_to_nearest_hilti_km,threat_band,osm_source_url,data_source,retrieved_utc
Jewson,Jewson,Jewson,way,122867217,51.5436345,0.1650415,,,,Hilti Store Edmonton,London,16.55,10-25 km regional catchment,https://www.openstreetmap.org/way/122867217,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Jewson,Jewson,Jewson,way,35356202,53.3868824,-2.7184748,,,,Hilti Store Liverpool,Liverpool,16.56,10-25 km regional catchment,https://www.openstreetmap.org/way/35356202,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Jewson,Jewson,Jewson,way,87386101,51.7628498,-0.0018236,EN11 0BX,Hoddesdon,Essex Road,Hilti Store Edmonton,London,16.99,10-25 km regional catchment,https://www.openstreetmap.org/way/87386101,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Jewson,Jewson,Jewson,way,618050163,56.1244636,-3.1497892,,,,Hilti Store Edinburgh,Edinburgh,17.76,10-25 km regional catchment,https://www.openstreetmap.org/way/618050163,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Jewson,Jewson,Jewson,way,445299209,51.3923923,-0.3110586,,,,Hilti Store Southwark,London,19.11,10-25 km regional catchment,https://www.openstreetmap.org/way/445299209,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Jewson,Jewson,Jewson,way,294379343,52.5914145,-2.1258105,WV1 1ND,,,Hilti Store Birmingham,Birmingham,19.51,10-25 km regional catchment,https://www.openstreetmap.org/way/294379343,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Jewson,Jewson,Jewson,way,791483541,51.3840977,0.1082753,,,,Hilti Store Southwark,London,19.76,10-25 km regional catchment,https://www.openstreetmap.org/way/791483541,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Jewson,Jewson,Jewson,way,96569750,51.3420455,-2.962529,BS23 3YF,,,Hilti Store Cardiff,Cardiff,19.91,10-25 km regional catchment,https://www.openstreetmap.org/way/96569750,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Jewson,Jewson,Jewson,relation,9201770,51.3405596,-2.9625838,,,,Hilti Store Cardiff,Cardiff,20.03,10-25 km regional catchment,https://www.openstreetmap.org/relation/9201770,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Jewson,Jewson,Jewson,way,41972342,51.3172493,-0.0829996,,,,Hilti Store Southwark,London,20.84,10-25 km regional catchment,https://www.openstreetmap.org/way/41972342,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Jewson,Jewson,Jewson,way,211033657,51.4284458,-2.8618708,BS21 6RR,Clevedon,Tweed Road,Hilti Store Cardiff,Cardiff,20.97,10-25 km regional catchment,https://www.openstreetmap.org/way/211033657,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Jewson,Jewson,Jewson,way,1168365927,51.3169214,-0.136308,CR5 2HR,Coulsdon,Ullswater Crescent,Hilti Store Southwark,London,20.97,10-25 km regional catchment,https://www.openstreetmap.org/way/1168365927,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Jewson,Jewson,Jewson,way,153655530,52.6356775,-1.6875368,B79 7HU,Tamworth,Victoria Road,Hilti Store Birmingham,Birmingham,21.16,10-25 km regional catchment,https://www.openstreetmap.org/way/153655530,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Jewson,Jewson,Jewson,way,343182730,52.3308279,-2.0665014,,,,Hilti Store Birmingham,Birmingham,21.41,10-25 km regional catchment,https://www.openstreetmap.org/way/343182730,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Jewson,Jewson,Jewson,way,659804462,51.3355315,-0.2572289,,,,Hilti Store Southwark,London,21.64,10-25 km regional catchment,https://www.openstreetmap.org/way/659804462,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Jewson,Jewson,Jewson,way,326211945,55.776675,-3.9511145,,,,Hilti Store Glasgow,Glasgow,21.92,10-25 km regional catchment,https://www.openstreetmap.org/way/326211945,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Jewson,Jewson,Jewson,way,251675287,53.3848741,-2.6254165,,,,Hilti Store Liverpool,Liverpool,22.69,10-25 km regional catchment,https://www.openstreetmap.org/way/251675287,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Jewson,Jewson,Jewson,node,11955981602,53.5350284,-2.6598811,WN5 9BX,Wigan,Victoria Street,Hilti Store Liverpool,Liverpool,24.36,10-25 km regional catchment,https://www.openstreetmap.org/node/11955981602,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Jewson,Jewson,Jewson,way,28094283,51.442273,0.2433476,,,,Hilti Store Southwark,London,24.88,10-25 km regional catchment,https://www.openstreetmap.org/way/28094283,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Jewson,Jewson,Jewson,way,81716585,51.3879684,-0.4161772,KT12 2ST,Walton-on-Thames,Terrace Road,Hilti Store Southwark,London,25.34,25+ km lower direct store threat,https://www.openstreetmap.org/way/81716585,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Jewson,Jewson,Jewson,node,10957889566,51.3764593,-0.4081383,,,,Hilti Store Southwark,London,25.55,25+ km lower direct store threat,https://www.openstreetmap.org/node/10957889566,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Jewson,Jewson,Jewson,node,8267501845,53.1894547,-2.8644945,,,,Hilti Store Liverpool,Liverpool,25.64,25+ km lower direct store threat,https://www.openstreetmap.org/node/8267501845,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Jewson,Jewson,Jewson,way,376092361,53.6464019,-2.9751834,,Southport,Bispham Road,Hilti Store Liverpool,Liverpool,26.06,25+ km lower direct store threat,https://www.openstreetmap.org/way/376092361,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Jewson,Jewson,Jewson,node,11274027740,51.6448813,-0.4267786,,,,Hilti Store Edmonton,London,26.45,25+ km lower direct store threat,https://www.openstreetmap.org/node/11274027740,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Jewson,Jewson,Jewson,way,27674859,51.3006695,-0.3224862,,,,Hilti Store Southwark,London,27.33,25+ km lower direct store threat,https://www.openstreetmap.org/way/27674859,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Jewson,Jewson,Jewson,way,1229647203,51.499195,-3.5512075,CF31 3RY,,Kingsway,Hilti Store Cardiff,Cardiff,27.55,25+ km lower direct store threat,https://www.openstreetmap.org/way/1229647203,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Jewson,Jewson,Jewson,node,4791451032,52.5211177,-1.4843472,,,,Hilti Store Birmingham,Birmingham,27.66,25+ km lower direct store threat,https://www.openstreetmap.org/node/4791451032,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Jewson,Jewson,Jewson,way,136135597,52.4031283,-1.4963374,CV1 2AS,Coventry,Humber Avenue,Hilti Store Birmingham,Birmingham,28.38,25+ km lower direct store threat,https://www.openstreetmap.org/way/136135597,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Jewson,Jewson,Jewson,way,251399434,51.4322198,-0.5049126,,,,Hilti Store Southwark,London,29.05,25+ km lower direct store threat,https://www.openstreetmap.org/way/251399434,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Jewson,Jewson,Jewson,way,1351725825,51.8072297,-0.3410259,AL5 1PY,Harpenden,Grove Road,Hilti Store Edmonton,London,29.64,25+ km lower direct store threat,https://www.openstreetmap.org/way/1351725825,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Jewson,Jewson,Jewson,node,6454721269,51.2360481,-0.1686868,RH1 1HG,Redhill,Reading Arch Road,Hilti Store Southwark,London,30.19,25+ km lower direct store threat,https://www.openstreetmap.org/node/6454721269,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Jewson,Jewson,Jewson,way,319418607,55.6168487,-4.5180792,KA1 2NN,Kilmarnock,,Hilti Store Glasgow,Glasgow,30.39,25+ km lower direct store threat,https://www.openstreetmap.org/way/319418607,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Jewson,Jewson,Jewson,way,567175513,53.6504275,-2.6226801,PR6 0PH,Chorley,Lyons Lane,Hilti Store Manchester,Manchester,30.39,25+ km lower direct store threat,https://www.openstreetmap.org/way/567175513,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Jewson,Jewson,Jewson,way,316041073,52.2910632,-1.5575401,,,,Hilti Store Birmingham,Birmingham,31.62,25+ km lower direct store threat,https://www.openstreetmap.org/way/316041073,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Jewson,Jewson,Jewson,node,12400552935,53.754896,-2.3709896,,,,Hilti Store Manchester,Manchester,32.51,25+ km lower direct store threat,https://www.openstreetmap.org/node/12400552935,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Jewson,Jewson,Jewson,way,535482130,53.191317,-2.4429196,,,,Hilti Store Manchester,Manchester,32.54,25+ km lower direct store threat,https://www.openstreetmap.org/way/535482130,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Jewson,Jewson,Jewson,way,138400092,52.284219,-1.5415854,,,,Hilti Store Birmingham,Birmingham,32.93,25+ km lower direct store threat,https://www.openstreetmap.org/way/138400092,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Jewson,Jewson,Jewson,node,9571055270,51.7144398,-3.4409848,CF44 0NE,Aberdare,Cwmbach Road,Hilti Store Cardiff,Cardiff,33.16,25+ km lower direct store threat,https://www.openstreetmap.org/node/9571055270,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Jewson,Jewson,Jewson,way,397172242,53.1637243,-2.2290999,CW12 4HD,,Newcastle Road,Hilti Store Manchester,Manchester,33.95,25+ km lower direct store threat,https://www.openstreetmap.org/way/397172242,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Jewson,Jewson,Jewson,way,158023814,52.1977141,-1.7133592,,,,Hilti Store Birmingham,Birmingham,34.69,25+ km lower direct store threat,https://www.openstreetmap.org/way/158023814,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Jewson,Jewson,Jewson,way,76110877,56.0118134,-3.7705055,FK2 9EF,Falkirk,Abbots Road,Hilti Store Glasgow,Glasgow,36.0,25+ km lower direct store threat,https://www.openstreetmap.org/way/76110877,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Jewson,Jewson,Jewson,way,78224905,52.531682,-2.4206467,,,,Hilti Store Birmingham,Birmingham,36.21,25+ km lower direct store threat,https://www.openstreetmap.org/way/78224905,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Jewson,Jewson,Jewson,way,24595483,51.3270419,-0.5423555,GU21 5LZ,Woking,Monument Way East,Hilti Store Southwark,London,36.36,25+ km lower direct store threat,https://www.openstreetmap.org/way/24595483,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Jewson,Jewson,Jewson,way,204309079,52.8013065,-2.0848118,,,,Hilti Store Birmingham,Birmingham,36.99,25+ km lower direct store threat,https://www.openstreetmap.org/way/204309079,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Jewson,Jewson,Jewson,node,5217122060,51.2050345,-3.4674383,,,,Hilti Store Cardiff,Cardiff,37.01,25+ km lower direct store threat,https://www.openstreetmap.org/node/5217122060,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Jewson,Jewson,Jewson,way,239371408,51.6750623,-0.5855666,,,,Hilti Store Edmonton,London,37.8,25+ km lower direct store threat,https://www.openstreetmap.org/way/239371408,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Jewson,Jewson,Jewson,way,140331618,53.1931443,-3.4174217,,,,Hilti Store Liverpool,Liverpool,38.71,25+ km lower direct store threat,https://www.openstreetmap.org/way/140331618,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Jewson,Jewson,Jewson,way,147219321,51.1331305,-3.0019241,TA6 4AE,Bridgwater,East Quay,Hilti Store Cardiff,Cardiff,39.46,25+ km lower direct store threat,https://www.openstreetmap.org/way/147219321,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Jewson,Jewson,Jewson,node,5270078540,53.7663758,-3.0129361,FY8 3DT,Lytham St Annes,,Hilti Store Liverpool,Liverpool,39.52,25+ km lower direct store threat,https://www.openstreetmap.org/node/5270078540,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Jewson,Jewson,Jewson,node,7177561083,51.883071,-0.4361326,LU1 1SP,Luton,Dallow Road,Hilti Store Edmonton,London,40.27,25+ km lower direct store threat,https://www.openstreetmap.org/node/7177561083,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Jewson,Jewson,Jewson,way,405210820,51.4534402,-2.5724113,BS2 0AY,Bristol,,Hilti Store Cardiff,Cardiff,40.44,25+ km lower direct store threat,https://www.openstreetmap.org/way/405210820,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Jewson,Jewson,Jewson,way,159967289,51.4730045,-2.5710488,BS2 9UZ,Bristol,Glenfrome Road,Hilti Store Cardiff,Cardiff,40.46,25+ km lower direct store threat,https://www.openstreetmap.org/way/159967289,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Jewson,Jewson,Jewson,way,93166535,51.7422833,0.5048021,CM2 6TE,Chelmsford,Montrose Road,Hilti Store Edmonton,London,40.69,25+ km lower direct store threat,https://www.openstreetmap.org/way/93166535,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Jewson,Jewson,Jewson,node,5090727413,52.673598,-2.4270886,,,,Hilti Store Birmingham,Birmingham,41.62,25+ km lower direct store threat,https://www.openstreetmap.org/node/5090727413,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Jewson,Jewson,Jewson,way,48964147,51.5214711,-0.7117449,SL6 8BY,Maidenhead,,Hilti Store Southwark,London,42.26,25+ km lower direct store threat,https://www.openstreetmap.org/way/48964147,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Jewson,Jewson,Jewson,way,936788193,51.1280954,-0.012871,RH19 1EU,East Grinstead,London Road,Hilti Store Southwark,London,42.28,25+ km lower direct store threat,https://www.openstreetmap.org/way/936788193,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Jewson,Jewson,Jewson,way,398407644,51.9813213,-0.2155293,,,,Hilti Store Edmonton,London,42.6,25+ km lower direct store threat,https://www.openstreetmap.org/way/398407644,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Jewson,Jewson,Jewson,way,814919531,53.0962074,-2.4573983,,,,Hilti Store Manchester,Manchester,42.92,25+ km lower direct store threat,https://www.openstreetmap.org/way/814919531,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Jewson,Jewson,Jewson,node,11612978746,55.6213674,-2.8189009,,,,Hilti Store Edinburgh,Edinburgh,42.95,25+ km lower direct store threat,https://www.openstreetmap.org/node/11612978746,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Jewson,Jewson,Jewson,way,342620167,53.0685268,-2.2646273,,,,Hilti Store Manchester,Manchester,44.38,25+ km lower direct store threat,https://www.openstreetmap.org/way/342620167,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Jewson,Jewson,Jewson,way,720229985,55.4498321,-4.2707752,,,,Hilti Store Glasgow,Glasgow,44.85,25+ km lower direct store threat,https://www.openstreetmap.org/way/720229985,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Jewson,Jewson,Jewson,way,292294664,52.0802082,-1.9412786,,,,Hilti Store Birmingham,Birmingham,45.75,25+ km lower direct store threat,https://www.openstreetmap.org/way/292294664,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Jewson,Jewson,Jewson,node,8347749366,55.4834714,-4.6057586,KA9 2SX,Prestwick,East Road,Hilti Store Glasgow,Glasgow,46.07,25+ km lower direct store threat,https://www.openstreetmap.org/node/8347749366,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
